,cover_id,title,author,year,genre,genre_alts
1404,8362902,Sherlock Holmes. The Complete Novels and Stories. 1/2 (Adventures of Sherlock Holmes / Memoirs of Sherlock Holmes / Return of Sherlock Holmes / Sign of Four / Study in Scarlet),Arthur Conan Doyle,,Crime,"['forges', ""Children's stories"", 'gold', 'Mystery & Suspense', 'Confederate States Army', 'detective fiction', 'Nihilism', 'Literary Fiction', 'burglary', 'murder-suicide', 'thumbs', 'hanging', 'aortic aneurysm', 'Honourable Society of the Inner Temple', 'Short Stories', 'In Library', 'police', 'ransoms', 'Classic fiction', 'police inspectors', 'treasure', 'moorland', 'crime', 'crocodiles', 'pennies', 'soft-point bullets', 'The Church of Jesus Christ and Latter-day Saints', 'locked-room mysteries', 'coffee', 'Rhodesian Police', 'cavaliers', 'traps', 'hydraulic presses', 'coal tar', 'Battle of Maiwand', 'commissionaires', 'convict', 'clerks', 'Classics', 'rugby unions', 'counterfeit money', 'pince-nez glasses', 'opium dens', 'treaties', 'beryls', 'coronets', 'scalpels', 'English Short stories', 'mixed race children', 'Intestacy', 'whist', 'Fiction Classics', 'stock market', 'horse gaits', 'Trichinopoly cigars', 'fingerprints', 'half-pennies', 'long jumpers', 'pawnbrokers', 'crime bosses', 'Second Anglo-Afghan War', 'kidnapping', 'plumbers', 'constables', 'cattle', 'proofs', 'Justices of the Peace', 'poison', 'substitution ciphers', 'hurdling', 'Mystery fiction', 'churches', 'oaks', 'yellow fever', 'Mystery and Suspense', 'Ku Klux Klan', 'secretaries of state', 'telegraphy', 'asphyxiation', 'blackmail', 'waylaying', 'English', 'wax sculptures', 'preparatory schools', 'crime scenes', 'riddles', 'cabinet cards', 'tutors', 'study', 'smoke bombs', 'penal labour', 'Americans', 'carbuncles', 'broughams', 'catalepsy', 'English Detective and mystery stories', 'Russians', 'Accessible book', 'baritsu', 'stick figures', 'Fiction', 'tobacco pipes', 'anonymity', 'elms', 'Juvenile literature', 'barques', 'Mystery and detective stories', 'scrips', 'lecturers', 'Protected DAISY', 'jewellery', 'consumption', 'Romani', 'anise', 'Egyptian cigarettes', 'sailing ships', 'prime ministers', 'Classic Literature', 'aristocracy', 'bushrangers', 'brain fever', 'Christmas dinners', 'weddings', 'Andamanese', 'tea plantations', 'arrow poisons', 'Scottish Terriers', 'butlers', 'prima donnas', 'opium', 'brokers', 'historical fiction', 'Private investigators in fiction', 'darkrooms', 'History', 'electric blue', 'novel', 'gemstones', 'launches', 'amyl nitrate', ""English children's stories"", 'dogs', 'English Mastiffs', 'deformities', 'governesses', 'Apaces', 'handwriting', 'school caps', 'Internet Archive Wishlist', 'red hair', 'hemoglobin', 'frequency analysis', 'bloguns', ""Fuller's earth"", 'suicide by hanging', 'Anglo-Saxons', 'ancestors', 'Encyclopædia Britannica', 'Action & Adventure Fiction', 'amorality', 'crime & mystery fiction', 'maids', 'snow', 'substance abuse', 'maps', 'attempted murder', 'tests', 'domestic violence', 'convicts', 'Detective and mystery stories', 'track spikes', 'footprints', 'horseshoes', 'air guns', 'brandy', 'redundancy', 'Detective and mystery fiction', 'lascars', 'pioneers', 'prospecting', 'extortion', 'private investigators', 'defrocking', 'cottages', 'race horses', 'Juvenile fiction', 'horse racing', 'Indian Rebellion of 1857', 'banks', 'scholarship', 'meres', 'revolvers']"
1405,1144566,Criminal Justice,John R. Fuller,,Crime,"['Administration of Criminal justice', 'Criminalite', 'Criminal justice, Administration of', 'Reconciliation', 'Administration', 'Accessible book', 'Justice penale', 'Law enforcement', 'Crime', 'Protected DAISY']"
1406,271774,The reeve's tale,Margaret Frazer,,Crime,"['Catholics', 'Women detectives', 'Epidemics', 'Accessible book', 'Nuns', 'Fiction', 'Village communities', 'Protected DAISY', 'Crime', 'Sister Frevisse (Fictitious character)', 'Middle Ages', 'History']"
1407,8291678,Me and my million,Clive King,,Crime,"['Protected DAISY', 'Accessible book', 'Crime', ""Children's stories"", 'Fiction']"
1408,113071,Love Among the Walnuts,Jean Ferris,,Crime,"['Detective and mystery stories', 'Wealth', 'Uncles', 'Juvenile fiction', 'Family life', 'Fiction', 'Protected DAISY', 'Crime', 'Accessible book']"
1409,121067,Vengeance and justice,Edward L. Ayers,,Crime,"['Administration of Criminal justice', 'Criminals', 'Accessible book', 'Crime and criminals', 'Revenge', 'Crime', 'Protected DAISY', 'Punishment', 'History']"
1410,6916430,Villains and vigilantes,Stanton Arthur Coblentz,,Crime,"['San Francisco Committee of Vigilance of 1851', 'Criminals', 'San Francisco Committee of Vigilance of 1856', 'Accessible book', 'Crime and criminals', 'Committee of Vigilance (San Francisco, Calif.)', 'Crime', 'Protected DAISY', 'History']"
1411,6386218,The big find,Eve Bunting,,Crime,"['Accessible book', 'Crime and criminals', 'Crime', 'Protected DAISY', 'Fiction', 'Friendship']"
1412,1046576,Café Nostalgia,Zoé Valdés,,Crime,"['Fortune-tellers', 'Accessible book', 'Memory', 'Crime', 'Protected DAISY', 'Fiction']"
1413,7152319,Crime dictionary,Ralph De Sola,,Crime,"['Dictionaries', 'Accessible book', 'Crime and criminals', 'Crime', 'Protected DAISY', 'Criminology']"
1414,5403105,The criminal event,Vincent Sacco,,Crime,"['Canada', 'Criminalite', 'Sociology', 'Criminologie', 'Social Science', 'Law / Criminal Procedure', 'Accessible book', 'Criminal Procedure', 'Criminalité', 'Crime', 'Textbooks', 'Crime & criminology', 'Protected DAISY', 'Criminology']"
1415,254268,Thinking about crime,James Q. Wilson,,Crime,"['Administration of Criminal justice', 'Criminals', 'Accessible book', 'Crime', 'Protected DAISY', 'Criminology']"
1416,433625,The pet-sitting peril,Willo Davis Roberts,,Crime,"['Arson', 'Accessible book', 'Fiction', 'Protected DAISY', 'Apartment houses', 'Crime']"
1417,8352362,Original Illustrated Strand Sherlock Holmes (Adventures of Sherlock Holmes / Case-Book of Sherlock Holmes / His Last Bow / Hound of the Baskervilles / Memoirs of Sherlock Holmes / Reminiscences of Sherlock Holmes / Return of Sherlock Holmes / Sign of Four / Study in Scarlet / Valley of Fear),Arthur Conan Doyle,,Crime,"['forges', ""Children's stories"", 'gold', 'Mystery & Suspense', 'Confederate States Army', 'detective fiction', 'Nihilism', 'Literary Fiction', 'burglary', 'murder-suicide', 'thumbs', 'hanging', 'aortic aneurysm', 'Honourable Society of the Inner Temple', 'Short Stories', 'police', 'ransoms', 'Classic fiction', 'police inspectors', 'treasure', 'moorland', 'crime', 'crocodiles', 'pennies', 'soft-point bullets', 'The Church of Jesus Christ and Latter-day Saints', 'locked-room mysteries', 'coffee', 'Rhodesian Police', 'cavaliers', 'traps', 'hydraulic presses', 'coal tar', 'Battle of Maiwand', 'commissionaires', 'convict', 'clerks', 'Classics', 'rugby unions', 'counterfeit money', 'pince-nez glasses', 'opium dens', 'treaties', 'beryls', 'coronets', 'gangsters', 'scalpels', 'English Short stories', 'mixed race children', 'Intestacy', 'whist', 'Fiction Classics', 'stock market', 'horse gaits', 'Trichinopoly cigars', 'fingerprints', 'half-pennies', 'busts', 'long jumpers', 'pawnbrokers', 'crime bosses', 'Second Anglo-Afghan War', 'kidnapping', 'plumbers', 'constables', 'cattle', 'proofs', 'Justices of the Peace', 'Tahitian pearls', 'poison', 'substitution ciphers', 'hurdling', 'tests', 'churches', 'oaks', 'yellow fever', 'Mystery and Suspense', 'Ku Klux Klan', 'secretaries of state', 'telegraphy', 'asphyxiation', 'blackmail', 'waylaying', 'English', 'wax sculptures', 'preparatory schools', 'crime scenes', 'riddles', 'cabinet cards', 'tutors', 'study', 'smoke bombs', 'penal labour', 'Americans', 'carbuncles', 'broughams', 'catalepsy', 'English Detective and mystery stories', 'Russians', 'Accessible book', 'baritsu', 'stick figures', 'Fiction', 'tobacco pipes', 'anonymity', 'elms', 'Juvenile literature', 'barques', 'Mystery and detective stories', 'scrips', 'lecturers', 'Protected DAISY', 'jewellery', 'consumption', 'Romani', 'anise', 'Egyptian cigarettes', 'sailing ships', 'prime ministers', 'Classic Literature', 'aristocracy', 'bushrangers', 'brain fever', 'Christmas dinners', 'weddings', 'Andamanese', 'tea plantations', 'arrow poisons', 'Scottish Terriers', 'butlers', 'prima donnas', 'opium', 'mystery fiction', 'brokers', 'historical fiction', 'Private investigators in fiction', 'Italians', 'darkrooms', 'History', 'electric blue', 'novel', 'gemstones', 'launches', 'amyl nitrate', ""English children's stories"", 'dogs', 'English Mastiffs', 'deformities', 'governesses', 'Apaces', 'handwriting', 'school caps', 'red hair', 'hemoglobin', 'frequency analysis', 'bloguns', ""Fuller's earth"", 'suicide by hanging', 'Anglo-Saxons', 'ancestors', 'Encyclopædia Britannica', 'Action & Adventure Fiction', 'amorality', 'crime & mystery fiction', 'maids', 'snow', 'substance abuse', 'maps', 'attempted murder', 'domestic violence', 'convicts', 'Detective and mystery stories', 'track spikes', 'footprints', 'horseshoes', 'air guns', 'brandy', 'redundancy', 'Detective and mystery fiction', 'lascars', 'pioneers', 'prospecting', 'extortion', 'private investigators', 'defrocking', 'cottages', 'race horses', 'Juvenile fiction', 'horse racing', 'Indian Rebellion of 1857', 'banks', 'scholarship', 'meres', 'revolvers']"
1418,4067249,The Wild Bunch at Robbers Roost,Pearl Biddlecome Baker,,Crime,"['Criminals', 'Accessible book', 'Local History', 'Crime', 'Outlaws', 'Protected DAISY', 'History']"
1419,7908814,The Sting,Robert Weverka,,Crime,"['Motion Pictures', 'Protected DAISY', 'Accessible book', 'Fiction in English', 'Crime', 'Movies', 'Novelization', 'Historical Fiction', 'Crime Fiction', 'Films', 'Fiction']"
1420,6801491,A light comedy,Eduardo Mendoza,,Crime,"['Social life and customs', 'Dramatists', 'Accessible book', 'Translations into English', 'Crime', 'Protected DAISY', 'Fiction', 'City and town life']"
1421,477802,True Crime,Max Allan Collins,,Crime,"['Private investigators', 'Accessible book', 'Nathan Heller (Fictitious character)', 'Crime', 'Protected DAISY', 'Fiction']"
1422,1198041,Crisis intervention,James E. Hendricks,,Crime,"['Violence', 'Family', 'Counseling of', 'Crisis intervention (Mental health services)', 'Accessible book', 'Victims of family violence', 'Conflict management', 'Crime', 'Crisis Intervention', 'Protected DAISY', 'Counseling', 'Victims of crimes']"
1423,6967943,The Zoo Gang,Paul Gallico,,Crime,"['Protected DAISY', 'Accessible book', 'Fiction', 'Crime']"
1424,499197,Beggar's banquet,Ian Rankin,,Crime,"['detectives', 'Protected DAISY', 'Police', 'Accessible book', 'English Detective and mystery stories', 'Fiction', 'Inspector Rebus (Fictitious character)', 'crime fiction', 'thrillers', 'crime', 'short stories']"
1425,6879073,Salt River,James Sallis,,Crime,"['Accessible book', 'Fiction', 'Protected DAISY', 'Sheriffs', 'Crime', 'John Turner (Fictitious character)']"
1426,8259201,The Valachi Papers,Peter Maas,,Crime,"['Organized crime', 'Criminals', 'Accessible book', 'Crime and criminals', 'Crime', 'Protected DAISY', 'Mafia', 'Biography', 'Criminology']"
1427,6979085,The hatchet men,Richard H. Dillon,,Crime,"['Criminals', 'Chinese', 'Accessible book', 'Crime and criminals', 'Crime', 'Protected DAISY', 'Tongs (Secret societies)', 'History']"
1428,574314,The outlaw trail,Charles Kelly,,Crime,"['Criminals', 'Accessible book', 'Crime and criminals', 'Crime', 'Outlaws', 'Protected DAISY', 'History']"
1429,4494498,"Society, crime, and criminal careers",Don C. Gibbons,,Crime,"['Criminologie', 'Criminels', 'Accessible book', 'Kriminologie', 'Criminalité', 'Crime', 'Protected DAISY', 'Criminal behavior', 'Criminology']"
1430,4500398,Criminal behavior systems,Marshall Barron Clinard,,Crime,"['Protected DAISY', 'Accessible book', 'Criminals', 'Criminal behavior', 'Crime']"
1431,6942208,Counterfeit of murder,Ray Harrison,,Crime,"['Social life and customs', 'Police', 'James Morton (Fictitious character)', 'Accessible book', 'Fiction', 'Protected DAISY', 'Crime', 'Joseph Bragg (Fictitious character)']"
1432,1471541,Broken wings (Broken Wings),V. C. Andrews,,Crime,"['Parent and teenager', 'Conduct of life', 'Teenage girls', 'Accessible book', 'Juvenile delinquency', 'Fiction', 'Protected DAISY', 'Young women', 'Crime', 'Adolescence']"
1433,7011663,True Detectives,William Parkhurst,,Crime,"['Detectives', 'Accessible book', 'Crime', 'Case studies', 'Protected DAISY', 'Criminal investigation']"
1434,5412740,Crime and human nature,James Q. Wilson,,Crime,"['Criminals', 'Kriminalanthropologie', 'Prédiction du comportement criminel', 'Accessible book', 'Protected DAISY', 'Crime and criminals', 'Kriminologie', 'Criminalité', 'Crime', 'Criminal anthropology', 'Criminele antropologie', 'Kriminalsoziologie', 'Anthropologie criminelle', 'Prediction of Criminal behavior', 'Criminology']"
1435,None,Vandalism; the not-so-senseless crime,Arnold Madison,,Crime,"['Accessible book', 'Crime and criminals', 'Crime', 'Vandalism', 'Protected DAISY', 'Juvenile literature']"
1436,320523,"Cat Chaser, LaBrava, Split Images",Elmore Leonard,,Crime,"['Protected DAISY', 'American Detective and mystery stories', 'Fiction', 'Accessible book', 'Crime']"
1437,6813488,Probable cause,Theresa Schwegel,,Crime,"['Detective and mystery stories', 'Police', 'Accessible book', 'Crime', 'Policewomen', 'Protected DAISY', 'Fiction']"
1438,9308509,Crime in America,Estes Kefauver,,Crime,"['Organized crime', 'Accessible book', 'Crime and criminals', 'Crime', 'Protected DAISY', 'Criminology']"
1439,2325449,Genius squad (Genius #2),Catherine Jinks,,Crime,"['Young Adult Fiction', 'Science fiction', 'Accessible book', 'Crime', 'Genius', 'Detective and mystery stories', 'Identity', 'Protected DAISY', 'Fiction', 'Identity (Philosophical concept)', 'Good and evil']"
1440,None,"Città, campagna e criminalità nella Sicilia moderna",Giovanni Marrone,,Crime,"['Social conditions', 'History', 'Economic conditions', 'Crime']"
1441,1133035,Doing the Business,Dick Hobbs,,Crime,"['Detectives', 'Crime', 'Social classes', 'Social conditions', 'Entrepreneurship', 'Working class']"
1442,342775,The Shanghai Badlands,Frederic E. Wakeman,,Crime,"['Sino-Japanese War, 1937-1945', 'Secret societies', 'Sino-Japanese Conflict, 1937-1945', 'Crime']"
1443,None,Bluenose justice,Dean Jobb,,Crime,"['Administration of Criminal justice', 'History', 'Criminals', 'Criminal justice, Administration of', 'Crime']"
1444,None,Lineamientos de la teoría del delito,Enrique Bacigalupo,,Crime,"['Philosophy', 'Criminology', 'Crime', 'Criminal law']"
1445,None,Velikai͡a︡ kriminalʹnai͡a︡ revoli͡u︡t͡s︡ii͡a︡,Stanislav Govorukhin,,Crime,"['Organized crime', 'Politics and government', 'Social conditions', 'Crime']"
1446,727272,Bar Harbor Police Beat,Richard Sassaman,,Crime,"['Police', 'Journalism', 'Bar Harbor', 'Crime', 'Nonfiction', 'Maine']"
1447,None,Criminologia,Alvaro Mayrink da Costa,,Crime,"['Social aspects', 'Criminal psychology', 'Criminology', 'Social aspects of Crime', 'Crime']"
1448,None,O direito penal hispano-luso medievo,Lydio Machado Bandeira de Mello,,Crime,"['Criminals', 'History', 'Criminal law', 'Prisons', 'Crime']"
1449,None,Kriminalität und Alltag,Dirk Blasius,,Crime,"['Social conditions', 'Administration of Criminal justice', 'History', 'Crime']"
1450,None,Experimental sociology,Frances Kellor,,Crime,"['Criminal anthropology', 'Criminals', 'Crime']"
1451,None,Mundo do crime,José Ricardo Garcia Pereira Ramalho,,Crime,"['Prisoners', 'Casa de Detenção (São Paulo, Brazil)', 'Crime and criminals', 'Prisons', 'Crime']"
1452,None,The road to Tyburn,Christopher Hibbert,,Crime,"['Crime', 'History']"
1453,None,Crime in a changing society,"Jones, Howard",,Crime,"['Juvenile delinquency', 'Crime and criminals', 'Crime']"
1454,None,The evil of Mr. Happiness,Allen Sharp,,Crime,"['Fiction', 'Plot-your-own stories', 'Criminals', 'Crime']"
1455,None,Prospettive criminologiche e processo penale,Francesco Gianniti,,Crime,"['Administration of Criminal justice', 'Criminal procedure', 'Criminal psychology', 'Criminology', 'Crime']"
1456,None,Punishment and terrorism in Africa,H. Odera Oruka,,Crime,"['Terrorism', 'Philosophy', 'Punishment', 'Crime']"
1457,2642965,The Happy Hour,Stephen Taylor,,Crime,"['Crime', 'Serial murderers', 'Fiction']"
1458,591210,Dead and Gone,"Wellman, Manly Wade",,Crime,"['Murder', 'Crime']"
1459,None,Prisons and beyond,Sanford Bates,,Crime,"['Prisons', 'Crime and criminals', 'Punishment', 'Crime']"
1460,None,Crime and punishment in Britain,"Walker, Nigel.",,Crime,"['Crime and Punishment', 'Punishment', 'Crime']"
1461,None,Native North Americans,Curt T. Griffiths,,Crime,"['Indian criminals', 'Bibliography', 'Indians of North America', 'Indian courts', 'Crime', 'Social conditions', 'Legal status, laws']"
1462,None,Storia politico-militare del brigantaggio nelle provincie meridionali d'Italia,Angiolo De Witt,,Crime,"['Politics and government', 'Italy', 'Accessible book', 'Brigands and robbers', 'Crime', 'Sources', 'Biography', 'Italy. Esercito', 'History']"
1463,2108454,The Women of Galway Jail,Geraldine Curtin,,Crime,"['Prisons', 'Crime', 'Social conditions', 'Women prisoners', 'Female offenders', 'History']"
1464,None,The dry and lawless years,John H. Lyle,,Crime,"['Judges', 'Biography', 'Crime']"
1465,None,Italiani malagente,Eugenia Scarzanella,,Crime,"['Race relations', 'Racism', 'Prejudices', 'Crime', 'Italians', 'Ethnic relations', 'Social conditions', 'History']"
1466,1182173,Understanding criminology,Sandra Walklate,,Crime,"['Sociological aspects', 'Sociological aspects of Crime', 'Accessible book', 'Crime', 'Criminal anthropology', 'Protected DAISY', 'Criminology']"
1467,None,Sengo yokubōshi,"Akatsuka, Yukio",,Crime,"['Social conditions', 'History', 'Crime']"
1468,None,Further tests of abortion and crime,Theodore J. Joyce,,Crime,"['Econometric models', 'Criminal statistics', 'Social aspects', 'Social aspects of Abortion', 'Law and legislation', 'Abortion', 'Crime']"
1469,4973165,Pressured Into Crime,Robert Agnew,,Crime,"['Criminology', 'Criminal behavior', 'Crime']"
1470,180747,Probable Cause,Theresa Schwegel,,Crime,"['Detective and mystery stories', 'Police', 'Accessible book', 'Crime', 'Protected DAISY', 'Fiction']"
1471,None,The five year comprehensive plan for the improvement of law enforcement in the State of Tennessee,Tennessee Law Enforcement Planning Commission.,,Crime,"['Administration of Criminal justice', 'Criminals', 'Tennessee Law Enforcement Planning Commission', 'Law enforcement', 'Crime', 'Rehabilitation']"
1472,None,Foul bills and dagger money,Dick Hamilton,,Crime,"['Law', 'Humor', 'Anecdotes', 'Crime', 'Lawyers', 'Administration of Justice', 'History']"
1473,None,Non-stranger violence,Barbara E Smith,,Crime,"['Criminal courts', 'Criminals', 'Victims of crimes', 'Crime']"
